Country,Company Name,Company ID 1,Company ID 2,Company ID 3,Company ID 4,Country,ZIP Code
DE,Solarpark Neudorf GbR,,,,DE264617091,Amorbach,63916
DE,Maschinenring Nordfriesland GmbH,,,,DE184530792,Treia,D-24896
ES,"PINE Equipos Electricos, S.A.",,,,ESA95212536,Zamudio,48170
DE,Green Management 3000 GmbH,,,,DE237185272,Leipzig,D-04347
DE,3. Photovoltaik GmbH,,,,DE140853319,Gangkofen,D-84140
DE,PV-Park Gündlkofen GmbH & Co. KG,,,,DE279666109,Essenbach,D-84051
DE,actensys GmbH,,,,DE258815398,Weilheim,D-82362
DE,Herchenhan Baden Gbr,,,,15324811599,Vilshofen,D - 94474
DE,Kracke Elektroinstallation GmbH & Co.KG,,,,DE272669673,Gräfenthal,D-98743
AT,Elin Motoren GmbH,,,,ATU14773404,,8160 Preding/Weiz
DE,Energiesysteme Groß GmbH & Co.KG,,,,DE286150490,Kaufungen,34260
DE,Reimann New Energy,,,,DE154843850,Erwitte,59597
DE,H&M Elektrotechnik GmbH,,,,DE116260935,Schwanewede,28790
DE,Elektro-Maschinen-Anlagentechnik GmbH,,,,DE176987102,Satrup,24986
DE,Schubertus GbR,,,,DE317219797,Sangerhausen,6526
DE,Barl Maschinenbau GmbH,,,,DE127196818,Thierhaupten,86672
DE,Schreinerei Christoph Wagner,,,,DE246457883,Untergriesbach,94107
DE,PV-Service GmbH,,,,DE289753924,Kevelaer,47623
DE,SolarfuxX GmbH,,,,DE275418996,Coesfeld,48653
ES,Ingeteam Power Technology SA (Energy),,,,ESA95663852,Zamudio,48170
DE,Labbus Elektrotechnik,,,,45/126/01758,Mellinghausen,27249
DE,Ingenierbüro Dr. Lüth Gmbh,,,,DE287757564,Wiemersdorf,24649
DE,Elektrotechnik Hilker GmbH & Co. KG,,,,DE256791386,Rahden in Westfalen,32369
DE,Frischbeton Eberle GmbH,,,,DE145375004,Meckenbeuren,88074
DE,Joachim Sperl - Gebäudesystemtechnik Dienstleistungen,,,,DE192507301,Münsingen - Auingen,72525
DE,Erneuerbare Energien Irchenrieth GmbH,,,,DE268864780,Irchenrieth,D-92699
DE,Sunshine Project International GmbH,,,,DE815388056,Westensee,D-24259
DE,Johannes Zenses - Landwirtschftsmeister,,,,12159665599,Mönchengladbach,41179
DE,Elektro Schulze GmbH,,,,DE262789706,Eckental,90542
DE,MAK Solar GmbH & Co. KG,,,,DE279423273,Friedberg,86316
DE,Elektro Hetz GmbH,,,,DE229157158,Kulmbach,95329
DE,Cirrus-Solar GmbH,,,,DE268840564,Augsburg,86167
DE,Regionalstrom AG,,,,DE293202166,Burgthann,90559
DE,Konrad Hausbeck GmbH & Co. KG,,,,DE185720190,Gottfrieding,84177
RO,Ingeteam Service SRL,,,,RO34091550,Bukarest,20335
DE,Werner Ohnesorg,,,,DE279423780,Dinkelscherben,D-86424
DE,Michael Steinbach Elektrotechnik,,,,DE265286992,Radelstetten,89173
DE,Unipoin GmbH,,,,DE282658700,Darmstadt,64297
DE,Fa. Karin Schubert Photovoltaikanlagen,,,,DE141369832,Werdau,D-08412
DE,Coveris AG,,,,DE 284518413,Lohne,D-49393
DE,Voith Hydro GmbH & Co.KG,,,,DE183806124,Heidenheim,89522
DE,Windpark Twedt GmbH & Co.KG,,,,DE306040675,Twedt,24894
DE,Schmidbauer Transformatoren und Gerätebau GmbH,,,,DE811255736,Hebertsfelden,84332
DE,Bernhard und Marlene Finauer Energie GBR,,,,,Poing,D-85586
DE,psm Nature Power Service & Management GmbH & Co.KG,,,,314/5700/3589,Dortmund,44135
DE,Wind Farm Host,,,,,Dortmund,44135
DE,Windpark Schneverdingen GmbH,,,,DE254538587,Dortmund,44135 Dortmund
DE,André Schröder Elektrotechnik GmbH & Co. KG,,,,DE815642756,Extertal,32699
DE,Busemeier Haustechnik GmbH & Co.KG,,,,DE125490254,Recke,49509
GB,Anglo Eastern (UK) Ltd.,,,,GB774678276,Glasgow,G3 8EX
DE,Vanilla GmbH,,,,,Düsseldorf,40221
CH,Clever Grid (Schweiz) GmbH,,,,CHE366414196,Zug,6300
DE,deSonna UG,,,,,Murnau,82418
DE,NDB energieKonzepte GmbH,,,,,Stade,21684
DE,Finkbohner Baumangement,,,,,Reutlingen,72764
US,Sumitomo Electric U.S.A,,,,,Torrance,90501
DE,Gaibler GmbH,,,,,Kehl-Marlen,77694
DE,Enseco GmbH,,,,,Unterschleißheim,85716
SI,Elektro Servis Bostjan Cagran s.p.,,,,,Gornja Radgona,9250
DE,EQOS Energie Deutschland GmbH,,,,,Feucht,90537
DE,Brinkmann Josef,,,,,Bösel,26219
DE,EPROTECH GmbH,,,,,Mistelgau,95490
DE,Deutsche Post,,,,DE81140971,Bonn,53113
DE,Green Invest 3000 GmbH & Co.Ennax,,,,DE282585799,Leipzig,D-04347
ES,"Ingeteam Power Technology, S.A. ((IMD)",,,,ESA95663852,Zamudio,E-48170
DE,Koop-Brinkmann GmbH,,,,DE222480994,Drebber,49457
ES,"Ingeteam Power Technology, S.A. (Traction)",,,,ESA95663852,Zamudio,E-48170
DK,ZITON A/S,,,,DK24620417,Horsens,DK - 8700
ES,"Ingeteam Power Technology,S.A. (PGA)",,,,ESA95663852,Zamudio,48170
GR,Enel Green Power Hellas S.A.,,,,EL998384349,Marousi,15125
DE,VBG Verwaltungs-Berufsgenossenschaft Körperschaft des öffentlichen Rechts,,,,DE811346554,Hamburg,22305
AT,ELIN GmbH,,,,ATU74279648,Linz,4030
DE,alb-elektric Huber Freileitungs-und Kabelbau GmbH,,,,DE144902174,Biberach,88400
DE,Jürgen Meißner,,,,68097316248,Hademarschen,D-25557
MY,Fortune 11 Sdn. Bhd,,,,556752896,Kuala Lumpur,50450
DE,Solarpark Pocking II GmbH,,,,DE266501750,Bad Mergentheim,97980
ES,"Indar Electric, S.L.",,,,ESB20597993,Beasain,E-20200
DE,Random,,,,,,
DE,Outotec GmbH & Co. KG,,,,DE811166325,Oberursel,61440
DE,Hellenstein Generalbau GmbH,,,,DE145568319,Heidenheim,89522
DE,Gamesa Wind GmbH,,,,DE234788468,Hamburg,20097
CH,Innovenergy GmbH,,,,CHE-221.847.210,Meiringen,CH-3860
DE,Lerpscher Solar,,,,,Oberreute,88179
DE,Österle,,,,,,
DE,Schalke Eisenhütte Maschinenfabrik GmbH,,,,DE125012744,Bochum,44789
DE,Sunvolt Service GmbH,,,,DE283740881,Rostock,18069
CH,MAN Energy Solutions Schweiz AG,,,,,Zürich,8005
DE,Wärtsilä SAM Electronics GmbH,,,,DE813811359,Hamburg,22763
DE,Vikingsol GbR,,,,DE271562673,Schrobenhausen,86529
DE,PFALZSOLAR GmbH,,,,DE232755299,Ludwigshafen,67061
DE,Solarpark Erbach GmbH & Co. KG,,,,DE271764746,Erbach,D-89155
DE,*,,,,,Ottobrunn,85521
DE,Solarwerkstatt GmbH,,,,DE240253434,Tettnang,88069
CH,Swiss Tower Mills Minerals AG,,,,CHE-133.160.154,Baden,5400
DE,Windpark Bardenflether Feld GmbH & CO.4. KG,,,,DE311937213,Elsfleth,26931
DE,solarSTEP Energie GmbH,,,,DE269813218,Königstein am Taunus,61462
DE,ACTIV-SOLAR Besitz-und Betriebs GmbH & Co.KG,,,,DE265822553,Schemmerhofen,88433
DE,MSR-Bertelshofer GmbH,,,,DE260626966,Irchenrieth,92699
AT,Elin GmbH & CO KG,,,,ATU54918406,Linz,A-4030
DE,SCHOTTEL GmbH,,,,DE196716200,Spay / Rhein,56322
FR,Ingeteam s.a.s.,,,,FR42522082528,Labège,31670
DE,DEKA GmbH,,,,DE120592155,Dormagen,41541
DE,VBG,,,,DE811346554,Hamburg,22281
ZA,RWW Engineering (PTY) LTD,,,,,Johannesburg,
ES,"Ingeteam Service, S.A. (ServiceWP)",,,,ESA02363802,Albacete,E-02007
DE,Ilona und Johann Heck,,,,DE300059066,54597,Habscheid
DE,IHK Düsseldorf,,,,DE121237816,Düsseldorf,40212
ES,Avanti Wind Systems SL,,,,ESB92721729,La Muela,50198
ES,DEKOM Visual Solutions SL,,,,ESB85877371,Madrid,28042
DE,Amazon EU S.à r.l. Niederlassung Deutschland,,,,DE814584193,München,80807
DE,"Reisekosten Egea, J.",,,,,,
RO,Ingeteam Service SRL,,,,RO34091550,Bukarest,
IE,Dropbox International Unl.,,,,IE9852817J,,Dublin 2
DE,EUROPCAR Autovermietung GmbH,,,,DE811189743,Hamburg,D-22415
DE,Air Liquide deutschland GmbH,,,,DE121289819,Leipzig,4207
DE,Pension Blumen-Villa,,,,DE172139743,29640,Schneverdingen
DE,Haus Hubertus Winterspelt,,,,DE321114044,Winterspelt,54616
DE,Bonfiglioli Vectron GmbH,,,,DE811516222,Krefeld,47807
DE,Auto-Höhns GmbH & Co.KG,,,,DE116322209,Soltau,29614
DE,Mesago - Messe Frankfurt GmbH,,,,DE147794792,70178,Stuttgart
DE,Peter Schütz,,,,,Habscheid,54597
DE,Gegenbauer Facility Management GmbH,,,,DE249358450,Ratingen,40880
DE,Auslagen Vera Dias,,,,,,
DE,Commerzbank Abr. Nr.5807,,,,,,
DE,Deutsche Post AG,,,,DE169838187,Weiden,92623
DE,Autohaus Haas GmbH,,,,DE215962818,Prüm-Niderprüm,54595
DE,Ortenburg & Partner,,,,DE257648305,München,80333
DE,CNTM Office,,,,DE295053872,,
DE,Preisliste 4,,,,,,
DE,Preisliste 5,,,,,,
DE,Preisliste 6,,,,,,
DE,Preisliste 7,,,,,,
BG,Ingeteam Bulgaria EAD,,,,BG204420014,Varna,
DE,DVV Media Group GmbH,,,,DE118619873,hamburg,20097
ES,"Ingeteam Power Technology, S.A. (Technology)",,,,ESA95663852,Zamudio,E-48170
ES,ATS Energy SL,,,,ESB57684193,,ES-07220
DE,Servicestelle des Registerportals - AG Hagen/Westf,,,,,Hagen,58097
DE,DHL,,,,DE814145736,Köln,50589
DE,Vodafone,,,,DE811140971,Düsseldorf,D-40547
DE,Volkswagen Leasing GmbH,,,,DE811115317,Braunschweig,D-38112
DE,BMW Financial Services,,,,DE814169374,München,D-80939
DE,Regus,,,,DE259465218,Düsseldorf,D-40221
DE,Mobilcom/Debitel,,,,DE147506742,Stuttgart,DE-70563
DE,Versino Projects GmbH,,,,DE265548260,Augsburg/Stadtbergen,86391
DE,Malici,,,,DE260804437,München,DE-80639
DE,Keller Verlag,,,,DE131380949,Berg,82335
DE,Brigitte Gruber,,,,,,
DE,Bahe Bürosysteme GmbH,,,,DE128945765,Unterschleißheim,85716
DE,Haufe Service Center GmbH,,,,DE812499727,Freiburg,79111
DE,Interoute,,,,DE159785108,Düsseldorf,40549
DE,Office Discount,,,,DE184382723,Neufahrn bei München,85374
DE,VDE,,,,DE203732669,Berlin,10625
DE,OfficeTeam,,,,DE201131988,Frankfurt am Main,60486
DE,Schenker,,,,DE811228366,München,81829
DE,Accando,,,,DE2655456654,Berlin,13509
DE,Aral Aktiengesellschaft,,,,DE118616994,Bochum,44789
DE,Die Münchener Branchenbuch,,,,DE129331771,Grünwald,82031
ES,Hotel Yoldi,,,,ESB31131022,Pamplona,31002
DE,Brigitte Gruber,,,,DE216801534,München,81371
DE,OTTI,,,,DE133713023,Regensburg,93049
DE,Monster Worlwide Deutschland GmbH,,,,DE14314980132,Eschborn,65760
DE,IHK,,,,DE129523912,München,80333
DE,Telekom GmbH,,,,DE122265872,Bonn,53227
DE,Creditreform,,,,DE129736547,,81379
DE,Landferien Hotel San Augustin,,,,DE191096877,Bad Staffelstein,96231
DE,Allianz Versicherungs-AG,,,,,10900,Berlin
DE,Adolf Kosak,,,,DE173148841,Breitenberg,94139
AT,Schumacher Systemtechnik GmbH,,,,DE219328024,Friesythe-Kampe,26129
DE,Hering Electronics,,,,DE253030600,Wickede Ruhr,58739
DE,Adolf Würth GmbH,,,,DE146280061,Künzelsau-Gaisbach,74653
DE,J&K Solarenergie Thüringen UG.CO.KG,,,,DE256994923,Tambach-Dietharz,99897
DE,Thyssen Krupp,,,,DE811460186,Hagen,58119
DE,Skoda Leasing,,,,DE811115317,Braunschweig,38112
DE,Ingeteam S.R.L.,,,,,,
DE,Heppner,,,,,,
DE,EBSC,,,,,,
DE,Notarkasse,,,,,,
ES,Ingeteam Power Technology S.A. (Industry),,,,ESA95663852,Zamudio,48170
CZ,Vanilla A.S.,,,,,Ostrava – Pustkovec,708 00
DE,Sonntag & Partner,,,,DE127468576,München,D-80992
DE,DELL GmbH,,,,DE 113 541 138,Frankfurt am Main,D-60549
DE,Schmitz Sales Support,,,,,Mannheim,D-68161
DE,Auto & Service PIA GmbH,,,,,München,D-80687
DE,Engelhardt GmbH & Co.KG,,,,DE111164006,Niederaula,D-36272
DE,Logistik Partner Schneider,,,,DE812983922,Eching,D-85386
DE,Elektro Schlee GmbH,,,,,Dudenhofen,D-67373
DE,Hagemeyer Deutschland GmbH,,,,,Dudenhofen,D-67373
DE,Koop-Brinkmann GmbH,,,,,Drebber,D-49457
DE,Elektro Thanner GmbH & Co.KG,,,,,Gangkofen,84140
DE,Sonnenstrommontagen Tietjen GmbH,,,,,Ovelgönne-Grossenmeer,26939
DE,Elektro Rösler GmbH,,,,,Burghausen,D-84489
DE,NwComp Solar GmbH,,,,DE814947771,Augsburg,D-86179
DE,Hotel Olimpia,,,,,Imola (Bo),40026
DE,Commerzbank Abr. Nr.1640,,,,,,
AT,ELIN Motoren GmbH,,,,ATU14773404,Preding / Weiz,AT-8160
DE,BLU“e“ Solar Group GmbH,,,,DE247991837,Burghausen,84489
DE,3W-Logistik GmbH,,,,DE251219807,Frankfurt am Main,60320
DE,NEWI-SOLAR GmbH,,,,,Wangen im Allgäu,88239
DE,Sirius / DDS,,,,,München,81379
DE,ESPV-Tec,,,,,Blaubeuren,D-89143
DE,Unterholzner PV GmbH&Co.KG,,,,DE271862901,Marklkofen,84163
DE,Elektrotechnik Schröder,,,,,Wende,57482
DE,Engelhardt Dach- und Solartechnik,,,,,Crimmitschau,D-08451
ES,"Ingeteam, S.A. (Corporacion)",,,,ESA48420020,Zamudio (Spain),E-48170
DE,Haguma GmbH,,,,,,
DE,Volvo Car FS,,,,DE120492603,Mönchengladbach,41061
DE,Solarzentrum Bayern GmbH,,,,,Odelzhausen,85235
DE,"Richtsen Elektro-, Maschinen & Anlagentechnik",,,,,Satrup,24986
DE,Thomas Prues GmbH & Co. KG,,,,,Neuenkirchen-Vörden,49434
DE,Wöstmann Solar- und Heiztechnik GmbH & Co. KG,,,,,Warendorf,48231
DE,Elektro Blitz GmbH,,,,DE129337199,München,81737
DE,ADAC Service GmbH,,,,DE811991167,München,80686
ES,"Ingeteam Power Technology, S.A. (UP TRACTION)",,,,ESA95663852,Derio (Bizkaia),48160
DE,Startplatz,,,,DE301468928,Düsseldorf,40221
DE,ARAG SE,,,,DE119355995,Düsseldorf,40472
ES,Ingeteam Power Technology S.A. (ServiceFV),,,,ESA02363802,Albacete,E-02006
DE,SIXT GmbH & Co. Autovermietung KG,,,,DE223999470,Pullach,D-82049
DE,FleetGO - RitAssist Deutschland GmbH,,,,DE291196193,Düsseldorf,40549
DE,PS-Autopflege,,,,13351032967,Düsseldorf,40221
ES,"Ingeteam Power Technology, S.A. (Naval)",,,,ESA95663852,Zamudio,E-48170
DE,Mesago Messemanagement GmbH,,,,DE147794864,Stuttgart,70178
DE,VDEI - Service GmbH,,,,DE214079679,Berlin,10178
DE,Platthaus GmbH,,,,DE123698816,Alsdorf,52477
DE,VDMA e. V.,,,,DE114108789,Frankfurt am Main,60528
IT,Ingeteam s.r.l.,,,,IT02306720398,Castel Bolognese (Ravena),48014
DE,Ernst & Young GmbH,,,,DE147799609,München,80636
DE,creditPass GmbH,,,,DE297085670,München,82024
DE,Gaida Products Group,,,,DE270245609,Düsseldorf,40213
DE,Bonfiglioli Vectron MDS GmbH,,,,DE296607116,Krefeld,D-47807
DE,Autohaus Am Handweiser GmbH,,,,DE811839565,Düsseldorf,40233
DE,"AKdesign, Achim Kriegs",,,,DE121452498,40764 Langenfeld,
ES,Ingeteam S.A. Holding,,,,ESA95663852,Zamudio (Spain),E-48170
DE,INSTA-NET GmbH,,,,DE263000203,Obertaufkirchen,84419
DE,Hauptzollamt Münster,,,,,Münster,48155
ES,SIXT RENT A CAR S.L. UNIPERSONAL,,,,ESB07947591,Palma de Mallorca,E-07610
DE,AFZ Aus- und Fortbildungszentrum Rostock GmbH,,,,DE164778264,Rostock,18069
DE,Messe Düsseldorf GmbH,,,,DE119360948,Düsseldorf,40001
DE,CompanyCheck Deutschland GmbH,,,,DE306929643,Hamburg,22767
DE,Haus der Technik e. V.,,,,DE119655953,Essen,45127
DE,Amadeus FiRe Services GmbH,,,,DE113582912,Frankfurt am Main,60598
PL,Ingeteam Sp.z o.o.,,,,PL1080012200,Warszawa,00-673
DE,GoJames GmbH,,,,DE301946650,Iserlohn,58636
DE,Messe Frankfurt Medien und Service GmbH,,,,DE811229885,60327,Frankfurt am Main
DE,LSP Local Service Provider e.K.,,,,DE263994366,Ratingen,D-40880
DE,Reisekosten Roman Debicki,,,,,,
DE,A. & P. Drekopf GmbH & Co. KG,,,,DE120435010,Mönchengladbach,41066
GB,"Amazon EU S.à r.l., UK Branch",,,,GB727255821,London,EC1A 2FD
LU,Amazon EU (Diverse),,,,,Luxemburg,L-2338
ES,S.G.I. Galea S.L,,,,ESB48111595,Asua-Erandio,E-48950
DE,HSEQ Professional GmbH,,,,DE293039651,Heinsberg,52525
DE,Hotel Feuerstein,,,,DE316698192,Neuenkirchen,29643
DE,Praxis am Klemensplatz,,,,,Düsseldorf,40489
DE,Audi Zentrum Düsseldorf,,,,DE298952823,Düsseldorf,40227
ES,S.G.I. Galea S.L,,,,ESB48111595,Asua-Erandio,E-48950
IR,KISH ASANA,,,,,Kish Island,IRAN
DE,edWin GmbH,,,,DE266278137,Bremen,28237
DE,Maschinenfabrik Wagner GmbH & Co. KG,,,,DE123097898,Much,D-53804
ES,"Ingeteam Power Technology, S.A. (Energy)",,,,ESA95663852,Sarriguren (Navarra),31621
AE,British Midland FZE,,,,,United Arab Emirates,
ES,SistecTs,,,,ESB95281002,Bilbao,48004
DE,Dekra Automobil GmbH,,,,DE811297970,Düsseldorf,40233
DE,Monteurzimmer Mohn,,,,DE306202183,Baesweiler,52499
DE,United Parcel Service Deutschland S.à r.l. & Co. OHG,,,,DE812321109,Neuss,D-41456
DE,sipgate GmbH,,,,DE219349391,Düsseldorf,40219
DE,Pension Reichelt,,,,075/261/05693,Demmin,17109
DE,Eleganz Hotel,,,,,Rustow,17121
DE,Stadtreinigung Hamburg Anstalt des öffentlichen Rechts,,,,DE811657326,Hamburg,20537
DE,Brandschutz Jäger,,,,DE300822559,52249,Eschweiler
DE,CODIC Development GmbH,,,,DE208316662,Düsseldorf,40221
DE,"Hotel ""Demminer Mühle""",,,,075/284/05252,Hansestadt Demmin,17109
DE,Bundesanzeiger Verlag GmbH,,,,DE122787997,Köln,50735
DE,Ing.-Büro Dieter Hetzel,,,,DE237734055,Wesel,46483
ES,s&m Cloud S.L.,,,,,Bilbao,48011
DE,Garden Hotel Düsseldorf,,,,DE177811166,Düsseldorf,40223
DE,Gästehaus Hanseat,,,,DE114695080,Bremerhaven,27576
DE,RK Jose Alberto Morales,,,,,,
DE,Jockel Brandschutztechnik-Service GmbH,,,,DE202547597,Pulheim,50259
DE,Reisekosten Norbert Amendt,,,,,,
DE,REMAS GmbH,,,,DE812199654,Rostock,18146
DE,Hotel Hellfeld Gbr,,,,DE07215511299,Neubrandenburg/Trollenhagen,17039
DE,Willfried Henning-Wirth,,,,,Siedenbrünzow,17111
DE,Gastro Betriebs & Beratungs GmbH,,,,DE260179599,Teltow,14513
DE,Hoppmann Automobil GmbH,,,,DE170859637,Herborn,25745
DE,DEKRA Akademie GmbH,,,,DE811293811,Berlin,12105
DE,Herbrand-Jansen Neuss GmbH,,,,DE260785120,Neuss,41460
ES,"Indar Electric, S.L.",,,,ESB20597993,BEASAIN Gipuzkoa,20200
DE,Alphatrad Germany GmbH,,,,DE225403549,Saarbrücken,66113
DE,Machinenbau-Institut GmbH,,,,DE114156253,Frankfurt,60528
DE,H.de Boer Logistik GmbH,,,,DE251414714,Nortmoor,26845
DE,Andreas Eggert,,,,DE297691823,Düsseldorf,40549
DE,Hotel Gerbe GmbH,,,,DE306575642,Friedrichshafen,88048
DE,BAD Gesundheitsvorsorge und Sicherheitstechnik GmbH,,,,DE811573298,Düsseldorf,40474
DE,EBV Werkzeug-und Verbindungselemente,,,,DE149935475,Bleialf,54608
DE,Schmalzried GmbH,,,,DE229758005,Bremerhaven,27570
DE,Maria Weinand,,,,,Prüm,54595
DE,Hotel zum Goldenen Stern,,,,DE265067396,Prüm,54595
DE,LBD Freizeitland Demmin GmbH,,,,DE137236975,Demmin,17109
DE,vom Berg & Partner RA,,,,DE217104634,Düsseldorf,40213
DE,i3s S.A.,,,,ESA95066296,Bilbao,48001
DE,BOOKmyHOSTESS,,,,DE299791123,Köln,50859
DE,Verband für Schiffbau und Meerestechnik e. V.,,,,DE118721594,Hamburg,D-20459
DE,DEKA GmbH,,,,DE120592155,Dormagen,41541
DE,"Boulevardhotel ""Sängerstadt""",,,,DE154440611,Finsterwalde,3238
DE,OffTec Base GmbH & Co. KG,,,,DE270590966,Enge-Sande,D-25917
DE,Blanka Heinz,,,,,Kolochau,4936
DE,HDI Versicherungs AG,,,,DE813596664,Hannover,30659
DE,Magalie Kasrr,,,,,Leipzig,4107
DE,Diverse A,,,,,,
DE,Diverse B,,,,,,
DE,"Diverse C, D",,,,,,
DE,Diverse E,,,,,,
DE,Diverse F,,,,,,
DE,Diverse G,,,,,,
DE,Diverse H,,,,,,
DE,"Diverse I, J",,,,,,
DE,"Diverse K, L",,,,,,
DE,Diverse M,,,,,,
DE,Diverse N,,,,,,
DE,Diverse O,,,,,,
DE,Diverse P,,,,,,
DE,Diverse R,,,,,,
DE,Diverse S,,,,,,
DE,"Diverse S,T",,,,,,
DE,Diverse T,,,,,,
DE,Diverse U,,,,,,
DE,Diverse V,,,,,,
DE,Diverse W,,,,,,
DE,"Diverse X, Y, Z",,,,,,
DE,"Reisekosten Garcia, Inigo",,,,,,
DE,"Auslagen Mahn, J.",,,,,,
DE,"Reisekosten Ragel, F.",,,,,,
DE,Hypocard Abrg. Nr. 6883,,,,,,
DE,Hypocard Abrg. Nr. 8463,,,,,,
DE,"Reisekosten Fabio, A.",,,,,,
DE,"Reisekosten Henkel, R.",,,,,,
DE,"Reisekosten Henfling, C.",,,,,,
DE,Hypocard Abrg. Nr. 7938,,,,,,
DE,"Reisekosten Ngadop, A.",,,,,,
DE,Hypocard Abrg. Nr. 5832,,,,,,
DE,Reisekosten Erremili A.,,,,,,
DE,Reisekosten Gottberg E.,,,,,,
DE,Reisekosten Alcazar H.,,,,,,
DE,Hypocard Abrg. Nr. 0609,,,,,,
DE,Hypocard Abrg. Nr. 0211,,,,,,
DE,Hypocard Abrg. Nr. 0377,,,,,,
DE,Hypocard Abrg. Nr. 9957,,,,,,
DE,Reisekosten Kurek K.,,,,,,
DE,Hypocard Abrg. Nr. 7002,,,,,,
DE,Reisekosten Alba González L.,,,,,,
DE,Reisekosten David Moya Serrano,,,,,,
DE,Reisekosten Jaime Morcillo,,,,,,
DE,Hypocard Abrg. Nr. 3704,,,,,,
DE,Hypocard Abrg. Nr. 1302,,,,,,
ES,"Ingeteam Power Technology, S.A. (Traction)",,,,ESA95663852,Zamudio,E-48170
DE,Hypocard Abrg. Nr. 2389,,,,,,
DE,"Reisekosten Genova,Oreste",,,,,,
DE,Hypocard Abrg.Nr. 9932,,,,,,
DE,Reisekosten David Prieto Mateo,,,,,,
DE,Hypocard Abrg.Nr. 5576,,,,,,
DE,WEKA MEDIA GmbH & Co. KG,,,,DE219712152,Kissing,86438
DE,"Hagedorn, Jan",,,,,,
DE,"Hübsch, Christoph",,,,,,
DE,"Henfling, Christian",,,,,,
DE,"Hänichen, Michael",,,,,,
DE,Zeitlager Self Storage GmbH,,,,DE235528619,Unterföhring,85774
DE,Hotel Restaurant Kaiserhof,,,,DE234742078,Wesel,46483
DE,B&B Hotels GmbH - Düsseldorf Airport,,,,DE187076148,Düsseldorf,40472
FR,Ingeteam s.a.s.,,,,FR42522082528,Labège,31670
DE,ALD AutoLeasing D GmbH,,,,DE118528033,Hamburg,22529
ES,"Ingeteam Power Technology, S.A. (Industry)",,,,ESA95663852,Zamudio,E-48170
DE,Alfons Köster & Co.Gmbh,,,,DE811241610,,
DE,Commerzbank Abr. Nr.1182,,,,,,
DE,Vodafone NRW GmbH,,,,DE813243353,Köln,50887
DE,BAUER Solartechnik GmbH,,,,,Selzen,D-55278
DE,First Solar GmbH,,,,,Mainz,D-55116
DE,Gehrlicher Solar AG,,,,,Dornach b. München,D-85609
DE,IBC SOLAR AG,,,,,Bad Staffelstein,D-96231
DE,IBL mbh,,,,,Klein Berßen,D-49777
DE,Innovation Solar GmbH,,,,,Kehl am Rhein,D-77694
DE,Inventux Solar Technologies AG,,,,,Berlin,D-12681
DE,juwi AG,,,,,Wörrstadt,D-55286
DE,juwi Solar GmbH,,,,,Wörrstadt,55286
DE,Koop-Brinkmann GmbH,,,,,Drebber,D-49457
DE,Luxor Solar GmbH,,,,,Stuttgart,D-70173
DE,M+W Zander FE GmbH,,,,,Stuttgart,D-70499
DE,Phoenix Solar AG,,,,,Sulzemoos,D-85254
DE,energy consulting & trading gmbh,,,,DE184282328,Groß Ippener,27243
DE,Burhop Photovoltaik,,,,DE254382456,Straubing,943151
DE,Solartechnik Rhein-Main,,,,,Darmstadt,64283
DE,OK Solar GmbH,,,,,Langen,63225
DE,preVent GmbH,,,,,Limeshain-Himbach,63694
DE,PhotoVoltaic Connections GmbH,,,,,Mannheim,68165
DE,P-Z-M GmbH,,,,,Weilbach,63937
DE,PMS Solartechnik GmbH & Co.KG,,,,,Eberbach,69412
DE,Solarhybrid systems GmbH,,,,,Brilon,59929
DE,CW-Products GmbH [CWP-GmbH] – Innovative Wind- Werbe- & Energietechnik,,,,,Hornberg,78132
DE,Sunwinity Solartechnik GmbH,,,,,Stuttgart,70563
DE,Soleos Solar GmbH,,,,,Bornheim-Sechtem,53332
DE,I. L. E.  Systeme + PV UG,,,,DE274166535,Eckental,90542
DE,Soluxtecs GmbH,,,,,Bitburg,54634
DE,WIRSOL Energía S.L.U.,,,,,Reus,43206
DE,Mörk Bau GmbH & Co. KG,,,,DE146020789,Leonberg,71229
DE,Inoval  Dienstleistungen Unternehmergesellschaft,,,,,Buchen,74722
DE,EUROSOL GmbH,,,,,Ludwigshafen,67071
DE,Solar-Info-Zentrum GmbH,,,,,Deidesheim,67146
DE,ASOTEC GmbH,,,,,Hattert,57644
DE,Kronberg-Objektbauten GmbH,,,,,Wadern,66687
DE,Sonnett  GmbH & Co. KG,,,,,Herdecke,58313
DE,Dachdecker-Einkauf Süd eG,,,,,Mannheim,68229
DE,Scatec Solar Solutions GmbH,,,,,Regensburg,93055
DE,Znshine Europe GmbH,,,,,Frankfurt am Main,60329
DE,Hitzler Solarsysteme GmbH,,,,,Wurmlingen,78573
DE,Fa. ClickCon GmbH & Co.KG Photovoltaik Montagesysteme,,,,,Freiburg,79109
DE,Goldbeck Solar GmbH,,,,,Hirschberg an der Bergstr.,69493
DE,ViselPlacas Deutschland,,,,,Emmerthal,31860
DE,VitaSana GmbH & Co. KG,,,,DE 273939561,Baudenbach,91460
DE,B&V Energy OHG,,,,DE273576933,Münster,48155
DE,SES 21 AG,,,,DE 813247269,Polling - Oderding,82398
NL,Devitos,,,,,TV Alkmaar,1813
DE,China Solar GmbH,,,,,Eschborn,65760
DE,Adelmund GmbH,,,,DE5420104705,Großefehn,26629
DE,Datko Solartechnik GmbH,,,,,Rheine,48429
